"","date","median","lower_50","upper_50"
"411",2020-10-15,1.24201295876473,1.21759152510749,1.27311933051611
"412",2020-10-16,1.24201295876473,1.21759152510749,1.27311933051611
"413",2020-10-17,1.24201295876473,1.21759152510749,1.27311933051611
"414",2020-10-18,1.24201295876473,1.21759152510749,1.27311933051611
"415",2020-10-19,1.24201295876473,1.21759152510749,1.27311933051611
"416",2020-10-20,1.24201295876473,1.21759152510749,1.27311933051611
"417",2020-10-21,1.24201295876473,1.21759152510749,1.27311933051611
"418",2020-10-22,1.24201295876473,1.21759152510749,1.27311933051611
"419",2020-10-23,1.24201295876473,1.21759152510749,1.27311933051611
"420",2020-10-24,1.24201295876473,1.21759152510749,1.27311933051611
"421",2020-10-25,1.24201295876473,1.21759152510749,1.27311933051611
"422",2020-10-26,1.24201295876473,1.21759152510749,1.27311933051611
"423",2020-10-27,1.24201295876473,1.21759152510749,1.27311933051611
"424",2020-10-28,1.24201295876473,1.21759152510749,1.27311933051611
"425",2020-10-29,1.24201295876473,1.21759152510749,1.27311933051611
"426",2020-10-30,1.24201295876473,1.21759152510749,1.27311933051611
"427",2020-10-31,1.24201295876473,1.21759152510749,1.27311933051611
"428",2020-11-01,1.24201295876473,1.21759152510749,1.27311933051611
"429",2020-11-02,1.24201295876473,1.21759152510749,1.27311933051611
"430",2020-11-03,1.24201295876473,1.21759152510749,1.27311933051611
"431",2020-11-04,1.24201295876473,1.21759152510749,1.27311933051611
"432",2020-11-05,1.24201295876473,1.21759152510749,1.27311933051611
"433",2020-11-06,1.24201295876473,1.21759152510749,1.27311933051611
"434",2020-11-07,1.24201295876473,1.21759152510749,1.27311933051611
"435",2020-11-08,1.24201295876473,1.21759152510749,1.27311933051611
"436",2020-11-09,1.24201295876473,1.21759152510749,1.27311933051611
"437",2020-11-10,1.24201295876473,1.21759152510749,1.27311933051611
"438",2020-11-11,1.24201295876473,1.21759152510749,1.27311933051611
"439",2020-11-12,1.24201295876473,1.21759152510749,1.27311933051611
"440",2020-11-13,1.24201295876473,1.21759152510749,1.27311933051611
"441",2020-11-14,1.24201295876473,1.21759152510749,1.27311933051611
"442",2020-11-15,1.24201295876473,1.21759152510749,1.27311933051611
"443",2020-11-16,1.24201295876473,1.21759152510749,1.27311933051611
"444",2020-11-17,1.24201295876473,1.21759152510749,1.27311933051611
"445",2020-11-18,1.24201295876473,1.21759152510749,1.27311933051611
"446",2020-11-19,1.24201295876473,1.21759152510749,1.27311933051611
"447",2020-11-20,1.24201295876473,1.21759152510749,1.27311933051611
"448",2020-11-21,1.24201295876473,1.21759152510749,1.27311933051611
"449",2020-11-22,1.24201295876473,1.21759152510749,1.27311933051611
"450",2020-11-23,1.24201295876473,1.21759152510749,1.27311933051611
"451",2020-11-24,1.24201295876473,1.21759152510749,1.27311933051611
"452",2020-11-25,1.24201295876473,1.21759152510749,1.27311933051611
"453",2020-11-26,1.24201295876473,1.21759152510749,1.27311933051611
"454",2020-11-27,1.24201295876473,1.21759152510749,1.27311933051611
"455",2020-11-28,1.24201295876473,1.21759152510749,1.27311933051611
"456",2020-11-29,1.24201295876473,1.21759152510749,1.27311933051611
"457",2020-11-30,1.24201295876473,1.21759152510749,1.27311933051611
"458",2020-12-01,1.24201295876473,1.21759152510749,1.27311933051611
"459",2020-12-02,1.24201295876473,1.21759152510749,1.27311933051611
"460",2020-12-03,1.24201295876473,1.21759152510749,1.27311933051611
"461",2020-12-04,1.24201295876473,1.21759152510749,1.27311933051611
"462",2020-12-05,1.24201295876473,1.21759152510749,1.27311933051611
"463",2020-12-06,1.24201295876473,1.21759152510749,1.27311933051611
"464",2020-12-07,1.24201295876473,1.21759152510749,1.27311933051611
"465",2020-12-08,1.24201295876473,1.21759152510749,1.27311933051611
"466",2020-12-09,1.24201295876473,1.21759152510749,1.27311933051611
"467",2020-12-10,1.24201295876473,1.21759152510749,1.27311933051611
"468",2020-12-11,1.24201295876473,1.21759152510749,1.27311933051611
"469",2020-12-12,1.24201295876473,1.21759152510749,1.27311933051611
"470",2020-12-13,1.24201295876473,1.21759152510749,1.27311933051611
"471",2020-12-14,1.24201295876473,1.21759152510749,1.27311933051611
"472",2020-12-15,1.24201295876473,1.21759152510749,1.27311933051611
"473",2020-12-16,1.24201295876473,1.21759152510749,1.27311933051611
"474",2020-12-17,1.24201295876473,1.21759152510749,1.27311933051611
"475",2020-12-18,1.24201295876473,1.21759152510749,1.27311933051611
"476",2020-12-19,1.24201295876473,1.21759152510749,1.27311933051611
"477",2020-12-20,1.24201295876473,1.21759152510749,1.27311933051611
"478",2020-12-21,1.24201295876473,1.21759152510749,1.27311933051611
"479",2020-12-22,1.24201295876473,1.21759152510749,1.27311933051611
"480",2020-12-23,1.24201295876473,1.21759152510749,1.27311933051611
"481",2020-12-24,1.24201295876473,1.21759152510749,1.27311933051611
"482",2020-12-25,1.24201295876473,1.21759152510749,1.27311933051611
"483",2020-12-26,1.24201295876473,1.21759152510749,1.27311933051611
"484",2020-12-27,1.24201295876473,1.21759152510749,1.27311933051611
"485",2020-12-28,1.24201295876473,1.21759152510749,1.27311933051611
"486",2020-12-29,1.24201295876473,1.21759152510749,1.27311933051611
"487",2020-12-30,1.24201295876473,1.21759152510749,1.27311933051611
"488",2020-12-31,1.24201295876473,1.21759152510749,1.27311933051611
